/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GOutputStreamSpliceFlags flags;"gssize soup_session_send_and_splice (SoupSession *session, SoupMessage *msg, GOutputStream *out_stream, GOutputStreamSpliceFlags flags, GCancellable *cancellable, GError **error);"
/usr/include/libsoup-3.0/libsoup/soup-session.h;Unknown type:  GOutputStreamSpliceFlags flags;"void soup_session_send_and_splice_async(SoupSession *session, SoupMessage *msg, GOutputStream *out_stream, GOutputStreamSpliceFlags flags, int io_priority, GCancellable *cancellable, GAsyncReadyCallback callback, gpointer user_data);"
/usr/include/libsoup-3.0/libsoup/soup-session.h;Variadic function;"SoupSession *soup_session_new_with_options (const char *optname1, ...) ;"
/usr/include/libsoup-3.0/libsoup/soup-types.h;No function to implement in this file;
/usr/include/libsoup-3.0/libsoup/soup-uri-utils.h;Variadic function;"GUri *soup_uri_copy (GUri *uri, SoupURIComponent first_component, ...);"
/usr/include/libsoup-3.0/libsoup/soup-websocket-connection.h;Unknown function type:  gushort ;"gushort soup_websocket_connection_get_close_code (SoupWebsocketConnection *self);"
/usr/include/libsoup-3.0/libsoup/soup-websocket-connection.h;Unknown type:  gushort code;"void soup_websocket_connection_close (SoupWebsocketConnection *self, gushort code, const char *data);"
/usr/include/libsoup-3.0/libsoup/soup-websocket-extension-deflate.h;No function to implement in this file;
/usr/include/libsoup-3.0/libsoup/soup-websocket-extension-manager.h;No function to implement in this file;
/usr/include/libsoup-3.0/libsoup/soup.h;No function to implement in this file;
